subset,sex,length,diameter,height,weight_whole,weight_shucked,weight_viscera,weight_shell,rings,price
train,M,0.42494867322096536,0.3492744726701773,0.10478095847607256,0.3929389820770064,0.12943070912958965,0.06327052713118927,0.16550880461926737,9,5.313073544469411
test,F,0.6693443456242365,0.5056045649197393,0.17510750433365616,1.0147936202043495,0.4375296478066782,0.271076556548272,0.3739580969403419,10,19.684343970913876
train,I,0.5947350036466007,0.4749803642437163,0.15471638968182697,0.9843143527861041,0.487166701479074,0.184088892344697,0.2751497442721445,10,11.078275433554833
train,I,0.36013759332108464,0.270017148307606,0.09028716048513995,0.23147426111392208,0.11947937226077576,0.043352458803204465,0.05543562727576002,8,1.5511293235185797
test,M,0.3301945267303591,0.2152017327060256,0.07458605714983241,0.11400237757546787,0.04534665854233456,0.02714967026649504,0.03433661130978268,6,1.0830935788227385
train,M,0.46993860607246657,0.3701395524111236,0.10449146265188841,0.466311165457259,0.2023922279075937,0.10162573740032274,0.1547867389003465,10,6.833317693741578
train,I,0.21021639594831304,0.1701597637385923,0.0444721468560048,0.047499491125594845,0.019651463275282843,0.011124540993841787,0.014209498285540184,5,0.7445165388807653
train,I,0.5149255602958368,0.3902832219810808,0.11054123756869787,0.5308978543013699,0.24102446086000498,0.09764351223600887,0.1613267970142742,8,5.485530372377239
train,F,0.559598555764193,0.4301533815397274,0.14512574933905023,0.8982929222918347,0.3887200972290544,0.23251137005575157,0.24457896915752766,9,17.37504586787363
train,I,0.42485935410587455,0.3092639251828744,0.09477355187158017,0.3078218290796151,0.13953307952523658,0.0746706186497103,0.09359855751117993,7,2.9429210664961483
train,F,0.5791469406433002,0.46451576279610035,0.16400853702239515,1.1018340141059977,0.4038472357995602,0.20960999872702005,0.35024023223132494,11,22.56821206439469
train,I,0.5194877988382492,0.379740405722815,0.11550572077861519,0.6645742230773817,0.3286184635755184,0.1697356085440998,0.14267778882597643,7,7.743716597031407
test,I,0.4555187445413571,0.35469375075260934,0.10456692904031194,0.37196732747388717,0.1375761395596152,0.07657023629560666,0.1357760566928222,9,3.5958654934443772
train,F,0.5250967359964429,0.40044114037678485,0.13010546774320042,0.6991766219135183,0.31105230918975035,0.1306717649421343,0.22309021709849172,9,15.251325597424279
train,F,0.6202951076782063,0.46573954051767913,0.13961173968921137,1.0113995098670037,0.4782013266509801,0.2392660706901685,0.2551603371899724,8,20.117156203605926
train,M,0.679481627905812,0.5201020247548127,0.16517243396018,1.4769999387537789,0.7244444364334797,0.27870815418065426,0.405962313088916,11,22.29734612968815
train,I,0.5408496711918314,0.4150367109084551,0.15461741370900772,0.7022839410400701,0.3214108492530309,0.16695792783662727,0.19027694468469866,10,7.973514541683248
train,M,0.5050367662996762,0.3897855738562103,0.10470110787924919,0.6550959010842224,0.25989000132266715,0.17912904301964847,0.19036964703929582,11,10.625696684764367
train,I,0.5400264502051091,0.4148372271695415,0.11011070898956829,0.6185626738562987,0.2759264760196931,0.14967942698335268,0.17625196641425334,10,6.923252761697464
train,M,0.5856796347884436,0.46540782121994817,0.15977654465713068,0.9556013952756649,0.4588569896575524,0.23570684152528618,0.26462786920584175,7,15.51361146156316
train,M,0.6504484338002713,0.48562774216247634,0.1607035226610823,1.7392066312014651,0.5713908427372792,0.2791016364462841,0.30798241215802524,10,27.634913324340165
test,I,0.37587133648048743,0.27966569957548376,0.07975126605026997,0.23304758549342988,0.11302372400248022,0.04501288512499071,0.06648578479926456,6,3.489718381078493
train,I,0.25459313406711537,0.1854740273804418,0.06979752161622095,0.07470543618456567,0.028662237918555544,0.017968951241884898,0.024303396160446977,6,1.098516992217347
train,M,0.5904243957240917,0.499809180356155,0.14977128881351767,1.1419318688064115,0.48439736073554873,0.2646824433741038,0.3450377733038967,9,15.93566497901025
train,F,0.560093563777357,0.4300512260487256,0.1495353608850063,0.874541265325178,0.45342123234684173,0.16073952895693522,0.21966568410060974,8,17.9695405935091
train,M,0.7006568795410933,0.5991843547256468,0.2300095767087694,2.0029649601561013,0.8107850531100989,0.4041604458654386,0.5756372793759807,10,30.112626856417858
train,M,0.5748519573737929,0.4554020450650174,0.15514337383895518,1.0130031033396802,0.4685046958877188,0.2093493256291038,0.29471714629164375,11,14.050869398235136
train,M,0.0,0.6130154666125207,1.0439750914139871,0.0,0.5549273151125144,0.6077383778111005,0.0,,
train,F,0.4704441253001801,0.3651586770560771,0.10550388047395434,0.41970955597327614,0.16398825939059583,0.10351565349081815,0.13991730455360166,9,9.377993806775267
train,I,0.5751497785471974,0.45377938728677547,0.15564752278967153,0.8725207126703239,0.34878361307742534,0.20874212166120415,0.2856640274989189,8,8.17011754257961
train,I,0.5647321444015736,0.4350688861569024,0.14493796905194176,0.8449067426787954,0.3978073461762005,0.15753755578034204,0.25548141136665187,9,8.397998312881521
test,F,0.575151784898175,0.4651686482102831,0.19490097126928532,0.9966858806847606,0.4173480229270224,0.2475427507084223,0.470022420061552,8,19.555890249922104
train,F,0.654352098132983,0.5100885450854897,0.17577095429397305,1.6522883424200023,0.8516127675959865,0.3361283662192056,0.40432033266803497,10,33.25011511232398
train,M,0.7055816082755538,0.5641138653449705,0.5147226342141127,2.2097568261874168,1.10767186823521,0.48659874682851445,0.5118835109199226,10,34.37618555723142
train,F,0.40006975338672984,0.3003622866628069,0.11409358184288199,0.3027282041429694,0.13451928509897296,0.046386727612037895,0.09397145142692737,8,5.57879854196101
train,F,0.6206948946124037,0.47512948406946437,0.14975382136043267,0.9547659795229451,0.4550026237547589,0.18643485580097274,0.2766298865281252,9,20.00455103155864
train,F,0.3788056942789497,0.3250963906472037,0.11045123247850132,0.3102733190291396,0.12004142121822005,0.07443751844825994,0.10454306391529682,10,4.937119624611519
train,I,0.4600430322786799,0.35465704157685063,0.10967533661030869,0.4259827564397014,0.201310697826085,0.08102598728446783,0.1302321700606646,7,5.322748264009449
train,F,0.6548803855144454,0.4548390759647442,0.1699017372694329,1.2745083689513022,0.5835691306465051,0.30246303297244165,0.33338800472419494,8,25.401745104802767
train,M,0.4696325181897466,0.3648612625299144,0.11985222898403086,0.6115428293005802,0.3268129689734132,0.149741859938868,0.1398350880580284,8,9.097399158149015
train,F,0.6697621131502169,0.5147853226368693,0.16968406485940704,1.4259765051314472,0.6609939220103668,0.33956496498767397,0.36938733057909795,11,29.306227659212553
train,I,0.47493514462167064,0.3651223914896605,0.11463810074102244,0.49069537629189075,0.22289710377000732,0.12344274702459536,0.13289275039315845,9,6.846550005345031
train,M,0.4655468605879082,0.35528018164756675,0.10483149740180753,0.47953682588849506,0.22696818455915302,0.12353555595918073,0.12500971459321603,8,7.133284424968131
train,I,0.46460157886419795,0.375738927622685,0.11975664340990289,0.4709048901569021,0.2225383340259763,0.11940562523998925,0.14026175881070355,9,3.612894023227275
train,F,0.6049532016003033,0.470087104164082,0.1550569306824579,0.9746979940104332,0.39291010907987345,0.2243096276035408,0.33437299396390535,9,19.947477959902727
train,F,0.6101279096031993,0.4851233828273844,0.17980338779698435,1.2789352789336033,0.5746107719938562,0.2855308630080066,0.35564377216784,7,23.597915452336682
train,M,1.7331578408998838,0.5238996348517883,2.6622901361197644,1.4238746319308848,1.2729137356510878,0.07958759862391222,0.0,,
train,M,0.7352544878051636,0.5849107662224361,0.18501162470879884,2.123574795322738,0.9523176766796868,0.5503705062413848,0.49968983131526723,11,30.978855699014453
train,M,0.5945369143920815,0.46520598818795245,0.14987430728959497,0.919330748688852,0.4332723881396723,0.17653968801917305,0.2615617504829101,9,15.661977060495133
train,M,0.705242195196278,0.5549635386219298,0.21439618038753244,2.14173028714289,1.0464532110722091,0.3827363478672892,0.5275898811548684,11,31.562121177924073
train,M,0.6595176181517585,0.5295240266489919,0.19534756207241408,1.550529499998911,0.6510438350116782,0.3297434349702448,0.4951297556206467,10,22.69693303258248
train,I,0.40912750514468565,0.30008580326878725,0.09017242118150892,0.27975209699300474,0.14052877706839106,0.05759207987674649,0.07367091804348165,8,1.8427938933490573
train,I,0.4843240376602811,0.3442191413136193,0.16044455827886964,0.8693850472071856,0.30773761694388485,0.184429998154997,0.3186833468449607,9,8.685614639052716
train,M,0.5847795933839429,0.4900065772396767,0.18458727952210785,1.1710908512614737,0.5225350601862704,0.2533457096068552,0.33452893481101614,10,18.48429144463363
train,M,0.5699251784637257,0.42039768187657933,0.1403497989689045,0.8743444445856914,0.4153853437150206,0.1648198296468609,0.2500891879003141,8,12.421273810766678
train,I,0.5102500639886641,0.3853967824156747,0.15002137592056125,0.6249170652080037,0.3095267797770705,0.11892278218791254,0.1728154933659848,8,5.367948676100548
train,I,0.505250798429602,0.40432908953581936,0.1297373805506802,0.5982648311667651,0.22566236856399005,0.11761840002464612,0.22524852230697734,11,4.457979104304297
train,F,0.49523124914001365,0.38513332534204014,0.1303213730477117,0.690091746425554,0.3124616374663547,0.17995805831992026,0.1747944485613763,10,13.895804639363222
train,M,0.6100212633089854,0.4701732533667154,0.1553145834361715,1.031583649547602,0.49647143191196647,0.2176181030841856,0.27802235687098853,9,16.761644706531577
train,F,0.5108230637158216,0.3747374864170843,0.10956633440809879,0.5800627971976489,0.28721760993062134,0.11796645168318368,0.1480191963296609,7,13.0687075730069
train,M,0.619620552896023,0.46409623251152776,0.1895199538417659,1.3414452420271676,0.5706891438266815,0.3174507795117423,0.35531940445025567,11,22.56312980115609
train,I,0.28049993101769005,0.20930315894715276,0.07485395630654079,0.11964529045794556,0.05354372440858804,0.026169761444437282,0.029786988833955506,6,0.34254324749688336
train,M,0.4851597600149685,0.36972130869789327,0.13006435118829793,0.5260350395004264,0.24775878911348473,0.10465369712622999,0.15471259905454093,6,8.392058708066354
train,F,0.6253650226952555,0.5152610675093029,0.1599131030177121,1.263838442389762,0.5712313960976713,0.32590870040976877,0.3209390916425064,9,26.05418640411348
train,I,0.3245075599696191,0.24486846609826152,0.07002665752203865,0.16153467141836697,0.07483785060183253,0.02607354741095451,0.045015128563130516,6,1.1815257186446015
train,M,0.6949761514825171,0.5597852801686963,0.18445154451302617,1.7398081183244598,0.8850289374959932,0.3710052531871004,0.4372555444661616,10,26.433875230785517
train,I,0.5256122236326273,0.39033596049244373,0.10525607811454632,0.5666410793568737,0.2872194307244599,0.1074126080839108,0.16032961263140338,8,5.421940419167827
train,F,0.5003265373461374,0.39988179208731617,0.12573901937590026,0.5762568112714261,0.24003248302641247,0.12567258376826643,0.1846470518772537,10,11.248990553726617
train,F,0.6096743473821737,0.4896913861506988,0.16972667142675152,1.3475627436492412,0.7040799243576817,0.2502968752024195,0.3042421409957529,11,26.32598402411077
train,F,0.72010740512663,0.5651783644869138,0.1807795984208524,1.7183336902687834,0.8469390203919493,0.4074391020439812,0.3879692055650322,11,34.3403529230708
train,I,0.4949950072557711,0.39015230853156047,0.125059407132311,0.6655792327626416,0.28403783808330246,0.16217327959661623,0.20065118297494527,11,6.650254231850575
train,M,0.4753896033385831,0.3695272978880545,0.12561300124803887,0.5370553450576426,0.22246968640671652,0.1220408156751145,0.1498088384923543,9,7.750933915115456
train,M,0.5049965663324266,0.385057494695158,0.13046144296161094,0.6434537501062841,0.31344131238590733,0.14911290123658685,0.15110061042341044,7,11.412017220207103
train,I,0.5347483509525373,0.41026791448291333,0.12980555836446095,0.6075641029225777,0.26762623391551843,0.12226789082701535,0.19771152077398213,9,6.591976434719354
train,M,0.6100195240914597,0.4693795474563358,0.16054919636511691,1.021806867253871,0.4486893319510407,0.23439030018708956,0.2942568294759947,9,13.602309904826548
train,M,0.5553282305565798,0.44017206558361427,0.13980672422339185,0.8706450575460073,0.4065714341876558,0.1555330251876721,0.25486426583246546,9,13.436842281088458
train,M,0.4949013651539102,0.4004250142925907,0.15549472808091885,0.8081015376319512,0.23519775752438804,0.11575709415629656,0.35008467587195047,6,11.23491180748244
train,F,0.6650289060368734,0.5146526083266775,0.18501306703152076,1.3400573050642106,0.5588479847015503,0.2928353876450029,0.43789010125165,11,26.67670407005701
train,F,0.5942046785985583,0.4803146839098252,0.15029988195950242,1.1092023912738118,0.49758451169894813,0.22814822206160457,0.3303692534597611,10,21.872694302348908
test,M,0.6159263977492656,0.49551130990155096,0.1999610242453031,1.2192994850925087,0.5640647622965473,0.22785810109197577,0.38843780612469025,10,20.78812194726444
train,I,0.5092352199806108,0.3948067964700637,0.10481870039881705,0.5526311283960554,0.23412505056261332,0.12612648215422173,0.16487336399412272,8,6.543523511765025
train,F,0.549506941089173,0.42494463813527966,0.1390825050502254,0.9513949368461395,0.4898031104774157,0.19492304520375617,0.21915124880064787,7,19.39287076700139
train,F,0.6448437007092165,0.5202183342085456,0.17542748790208945,1.3341491972173678,0.6673084671851333,0.2668808636715624,0.35493602253506484,10,27.54520647516296
train,M,0.6343058436998164,0.4945966062977968,0.19514426897651663,1.1721107022051882,0.44542147542008925,0.3121354231522773,0.34757741565857825,11,18.864653723036145
train,M,0.43012834185763693,0.34517827713865423,0.11512320439267493,0.3042284898931486,0.092130767170745,0.055038041516510254,0.12014896854509209,11,4.261081525533899
train,M,0.579742396235883,0.4604145514057541,0.155002848708548,1.0335019306320568,0.4684424375800437,0.22265945036497772,0.2946361481363324,10,16.078245508602123
train,I,0.414576539152039,0.3348669939152139,0.10020934311666649,0.35764937771344285,0.16947089722700928,0.06670847687336076,0.10513461620067391,7,2.0600048785375273
train,F,0.5853966438477535,0.4602501738867561,0.16973463271847414,0.9324566869392001,0.3651037475715754,0.27117110297307656,0.28987307828112036,9,20.206540352706245
train,I,0.41526672677816323,0.30964027256231824,0.0899009883059149,0.28156288789343925,0.12489813230836141,0.06222131762713768,0.08527892523617335,6,1.4744168415875036
train,I,0.4258285861985599,0.3404113862796791,0.10110717614792948,0.382497278828667,0.1640975926279304,0.0959652939791728,0.10021872575227878,6,4.240672065157862
train,F,0.5696323722367345,0.44548513826585123,0.15041355539702775,0.9944847085175029,0.5043831564187266,0.1846839815646198,0.25011617557628585,9,19.10070453241787
train,I,0.6100084973105618,0.46455439381220964,0.15085826711859557,0.9605869027906676,0.44975288549031744,0.17235717610637552,0.28553199536243223,9,7.7679171005497105
train,I,0.4396394623349219,0.3495053327145514,0.12023340654170897,0.3742230140890194,0.14331333018297632,0.09638981394102616,0.11523755729371694,9,2.2928879046923885
train,M,0.5893877533177225,0.46490042107404234,0.16465863994368332,1.1158405168030596,0.51662595756452,0.27305226687013645,0.27558753418507675,10,16.42244382931024
train,F,0.6650645346738274,0.5401750028525734,0.19491941220951328,1.764455381179446,0.8506955940668899,0.36173422833432306,0.47060182528526395,11,34.54544068403447
train,I,0.5301533173007654,0.41088889698929976,0.14961039456668707,0.612131988003888,0.2433686515605403,0.15250864526119748,0.1894296027777122,11,6.604132440215786
train,I,0.515095885278521,0.360099715708837,0.12496611839001603,0.4726247806931308,0.18131517325826968,0.1259649937238328,0.13873560450665762,9,5.310107009428478
train,M,0.5651123779037837,0.4401013924825888,0.11441954994271243,0.9184072902353264,0.4043774587267872,0.179243829380695,0.2904591722117046,11,12.102915250648003
train,I,0.5758966808377909,0.4498012482597762,0.13560845913671216,0.8242319125887694,0.3373826125064782,0.21117966923020132,0.23918607688465715,11,8.19829230648544
test,F,0.5303159477300942,0.42966113964947944,0.149630493948893,0.741086174501315,0.3248563967206455,0.18425676332352253,0.19647117471545875,9,14.132492985712762
train,M,0.5702500366932967,0.4346544266741072,0.17066447315882874,0.8729904952160132,0.38212763088852547,0.1826999207869375,0.27085578255303516,10,12.669061122023392
train,I,0.47549691820530565,0.3350652007145009,0.09977925207647963,0.44234946243378304,0.18953639840175202,0.08667355643327515,0.1341569719085445,9,3.295289759902757
train,F,0.5050017633532681,0.38995455926418815,0.11435149639492263,0.6598376464516137,0.3045317658398521,0.15554642951784386,0.1746950931157919,8,13.020160550178826
train,M,0.6602119461358475,0.5246513441180368,0.17968458145379812,1.4774674944921815,0.5816917317018575,0.3801891044752266,0.3726444202925456,10,21.504715952285515
train,F,0.5195172623319309,0.4112418958489416,0.12502792144731467,0.6978801709223063,0.293179916185456,0.1618590322323739,0.21471483965484583,10,13.61563856984206
train,F,0.5299199547905247,0.4043048533111291,0.14997848206688713,0.8887670438899549,0.40562008034199637,0.2280456489237667,0.2156845693593792,8,17.258535419251967
train,I,0.6203922581933571,0.4750225030709013,0.1598376347341231,0.9071396312967058,0.37161848141899273,0.16744887911210946,0.3079298645344192,11,7.541162803289394
train,F,0.49987702429292363,0.374708995816973,0.11562315222581407,0.5954240261806215,0.1843455250809854,0.14844057379140752,0.18961227501840125,11,12.59647248816192
train,I,0.34513509346924476,0.25428623156197167,0.08502847800498445,0.20074867706323735,0.10425504831193334,0.03671086056712696,0.050687771537921956,5,3.837117220456894
train,F,0.4899062499393046,0.355077985190563,0.15957942565811117,0.8793635055737402,0.3481450219174734,0.21533210304269848,0.2824621222886667,8,18.128823324713533
train,I,0.44038889463557845,0.30965464225536604,0.11487673095471891,0.3623686395247362,0.13438229107376906,0.08128855887220951,0.1206027609731802,11,2.3524489091761773
train,M,0.6704018237097306,0.5252561637996678,0.19549290719901777,1.4400275925482289,0.6601511115312301,0.26663714190360827,0.4246014564666363,9,20.485807598469208
test,M,0.5854030747864034,0.4557533257153958,0.15021484160523105,0.9057460581343844,0.40934877270365405,0.22944470693972177,0.23312585518125092,8,12.226320522167459
train,M,0.7690455631755982,0.6043829073295002,0.17479557059369724,2.0511398289125915,0.8009371507903468,0.5258799628238132,0.35556077938393676,11,31.457753212587107
train,M,0.6094637258769816,0.4794193389897142,0.1503093350961308,1.1497627011562648,0.5638523043565189,0.274364240610888,0.26407747985113805,8,18.486912361384306
train,F,0.635020140966773,0.48471537282323673,0.16488310956486138,1.2944312873183155,0.6676863904858994,0.2611216919599633,0.2722410316592803,9,25.154992291958564
train,M,0.615172048811001,0.4547817955765391,0.15081513678830508,0.9337808339962506,0.38207039743081916,0.2474888239428142,0.2616039497642603,10,12.251905281361074
train,M,0.5998617523261401,0.4095062641170614,0.1451140796348963,0.9391156413124362,0.44747149641046846,0.1959484665827817,0.26882423179343873,8,14.563953819700101
train,M,0.5145821204922887,0.455470652581251,0.13481225643736408,0.7224033146892851,0.2951479082396244,0.1622480899480213,0.2353458514599738,9,11.406676071547487
test,M,0.5451848868495475,0.44961969986279654,0.14990676107224096,0.7812385623455935,0.3795056831606389,0.16262248394584497,0.2159863660811812,8,11.406428869713299
train,M,0.6153289713376554,0.44996697088910886,0.14957032486006208,1.1981912888934128,0.7078691104283042,0.20965741703228283,0.2507430645376303,7,18.97758970756615
train,M,0.6498397041375412,0.5202549050065138,0.15456093642758906,1.3684152225558754,0.6184059866803976,0.2879823149986988,0.3648125520672557,9,19.075392620624307
train,I,0.5255756961254908,0.38517784294763363,0.12970000961583747,0.6067827688373012,0.2353890205046873,0.12455732708877189,0.1954844097960673,8,6.389775454190107
train,F,0.4697775189109172,0.3598974392095207,0.11940919371165173,0.4775836798368704,0.2102759962145851,0.10583553290614257,0.14943951051230114,10,10.189533771102653
train,F,0.5645347125406062,0.44000348542590845,0.14994168023170357,0.9830405749638562,0.4470096642178362,0.23546532398852787,0.24827520155186736,9,19.53194585836511
train,F,0.5696111966053556,0.4392327742302504,0.18980081391727116,1.0174385455374182,0.44693665731134374,0.20658292453022256,0.26590055902397264,9,22.021597842065564
train,M,0.420356857751753,0.3451305366733059,0.10454848229718687,0.43014891984592446,0.17518827471608722,0.09578202846942711,0.12975950855012425,7,9.327347886954833
train,I,0.36935188759602544,0.27499808361833544,0.07958454820215848,0.2322763612408201,0.09272462727646852,0.05638571351909332,0.07175481098666568,6,2.350854971055042
train,I,0.5145367890631762,0.35010077509238924,0.10508643493494678,0.47502946822403047,0.21275668539210046,0.12271694817806585,0.12752633037186897,10,5.835525327391451
test,I,0.3606440415586271,0.2700660071284222,0.08493775307514512,0.217698243654616,0.10652292583426039,0.03839817900657051,0.061853138252490586,6,2.603725121205991
train,M,0.5545405752352592,0.4545477847431648,0.13490411125460428,0.8373207436766623,0.3822009312119544,0.1705874780972616,0.23497583605380737,9,13.424535825363714
train,F,0.44485713536202054,0.33471302577309464,0.14003930290052186,0.4565740076215913,0.17850643641686084,0.11422295625196852,0.13914643152950598,11,9.314672781957945
train,M,0.4795650760301551,0.3647158292412394,0.12941378795811734,0.5307781800760765,0.24084287605770185,0.12818517076367242,0.1390393600952265,8,6.50940430331681
train,M,0.5097356505667769,0.4053479888647722,0.13001051172825503,0.7173281657858196,0.37212475264868194,0.15822823760287186,0.16953887935969303,9,10.250900788725373
train,I,0.5202436484823597,0.40959107419003266,0.14037730814510796,0.6630418473547943,0.277337041012602,0.15565181521462826,0.19574909900175907,11,7.405988344186332
train,I,0.4052012708024447,0.28540754850476013,0.08997408587635553,0.26471189529968797,0.12661536588313826,0.05066970271318522,0.07466242673062881,6,2.8005697933180906
test,F,0.44009523649607935,0.3401774758648595,0.1298066830383399,0.41948851688589683,0.15305112550684224,0.11570969023917353,0.1305691162924265,10,7.628426518684762
train,M,0.35496346406261015,0.259777927722059,0.08478103493113143,0.1913752933532009,0.08010706096249924,0.04853776358627971,0.05573714269428983,6,2.283280682697587
train,F,0.6343775064159519,0.495067518990469,0.17483534929222683,1.2104618052551264,0.7075491279841006,0.2724647375125284,0.3235658151825915,9,24.96487448643001
train,M,0.5343908437576763,0.4201603518544212,0.1441450089364752,0.7909951065532339,0.3302079666523491,0.18985040502832448,0.2500253999410021,10,9.713185729083754
train,F,0.654792562836595,0.5043853575164373,0.16627638683555604,1.3679818848018266,0.5838803328040306,0.35158521534582093,0.39605270386805413,10,25.61444681965044
train,M,0.5742541843998631,0.47033050743004856,0.14004540216799355,0.837059584244882,0.3485928403282107,0.17303717191285478,0.23992817663097904,11,13.555047784140976
train,I,0.4647919482199227,0.3544039316318391,0.10902769524059788,0.47360932537090933,0.22979989984464957,0.10033247315478547,0.12018418902334967,7,3.852839293715291
train,F,0.4005529330804194,0.32545987706623136,0.12056526630137368,0.3180371958230183,0.13393654344299552,0.056650611528453736,0.09467035862405301,8,6.338221975364709
train,I,0.19016721034473796,0.12978615356423112,0.04494738726223598,0.026283436481666447,0.009269270917091827,0.005755749264553342,0.009112334330492291,5,0.1
train,I,0.4354250105184007,0.345249611146252,0.12064780917461741,0.4480820608356764,0.221347275955184,0.11234416114577106,0.12517957270577879,7,5.099577807911928
train,M,0.6255165193573471,0.4944731348672699,0.18489348595254296,1.3840050588711672,0.710431103416605,0.30003235168906844,0.3456897517120652,11,22.035557724084562
train,I,0.4102299123402154,0.30459501514705345,0.09001047701089038,0.35347401101765524,0.1573929515852802,0.07522197672979578,0.09981012524260326,7,3.110872971740502
train,F,0.6001765040399489,0.4497342328495206,0.13949929965935798,0.8688144138888988,0.34264307965613966,0.1946260801210877,0.291155786942504,11,18.151731176662153
train,I,0.5398988821105466,0.42046634337302796,0.1400740255879282,0.6658116404241916,0.31205751919945013,0.13742185925036834,0.1895202693004665,10,7.132143497825112
train,M,0.792070768203703,0.3691006952456091,0.6649894568363788,1.1632473450690664,0.0,3.196679905003997,1.5450754627431662,,
test,I,0.3345183528064105,0.2606468016256869,0.09050644478742323,0.18337132914287363,0.07698029476491396,0.023909522838551526,0.06490098121366741,11,1.6440641978924466
train,I,0.5297079783513158,0.3948929762439605,0.12452489601283569,0.6245681805629212,0.29769475684829494,0.10851686353207893,0.19545014919269818,11,6.912131084345048
train,F,0.5050326830513256,0.4005294289756612,0.16501290195989732,0.7288014303240641,0.2663376970353631,0.15438694577123263,0.2499943101765806,9,14.115958828201268
train,I,0.40011183370172276,0.3050119877370995,0.10047111002543922,0.3411898253428012,0.17557573301761759,0.06288523815316192,0.08597819906989582,7,3.2101233924384394
test,I,0.4498199504460633,0.3498464726106461,0.12091887813637076,0.46814612992850924,0.20107696980070083,0.10664491602004202,0.13245508288842028,8,2.95478368745591
test,I,0.5305649862259633,0.43025059030186186,0.13438288888378958,0.6242410259491569,0.24506542820415855,0.14558942351423887,0.21335793088702035,10,6.862058497692288
train,I,0.5060580406753759,0.39439486173052374,0.10429989387424825,0.5507602049961521,0.2483672272823477,0.10305693883146168,0.17118625454839212,8,5.442986601911665
train,M,0.5248582755228344,0.40499875445523875,0.13086792626639024,0.7182714138576239,0.3268105793829403,0.19867268920612138,0.17464130373976938,8,10.588890916944822
train,I,0.2555278855778385,0.18989509894658282,0.06009821305185096,0.08593735208048718,0.0397792563728803,0.018428485054114364,0.02374338658223627,5,0.8145585208127218
train,I,0.4554650280828438,0.3494334561901097,0.10541914065546891,0.4447720805628704,0.2129211554357559,0.10662211894807838,0.11192462646182295,7,3.872901498838799
train,F,0.5752878527290614,0.4599606057434312,0.15005247037503144,0.9268943422856994,0.3334855023262787,0.20765221158254898,0.29806917676298283,9,18.989500517399204
train,M,0.48463152977202056,0.3598443362431967,0.13030277064269763,0.5409365711986316,0.25988164712381717,0.0961324531611783,0.16035346081559854,10,7.107543152153488
train,I,0.4900378634521219,0.4002700630018552,0.13479681520835635,0.6237718412720074,0.3030459379749878,0.1289500896837985,0.16914119567536082,8,6.452926989805304
train,F,0.5599514259972966,0.46557935549684254,0.16022764023340172,1.0316745460055032,0.43207536252379936,0.20192899863364117,0.3375773397851845,9,20.280147142753773
train,F,0.6451955822492236,0.509950031099206,0.19041967376562585,1.3636100134174167,0.5734098956179132,0.36171318720381057,0.36027721394452267,10,27.981740026716665
train,I,0.3945196686313517,0.2893092414771441,0.0948008048342735,0.29995215086571136,0.15738875478629258,0.06784693239175689,0.07762664546619545,7,1.7524101619304961
train,I,0.41978392326841396,0.30504392922785883,0.09044558872599083,0.3282734413237111,0.16820646501026185,0.06188103049603072,0.08249418578603193,6,3.577316485533093
train,M,0.6093428504604192,0.4506744424950934,0.1500165148464349,0.8709340010264623,0.40727743855503173,0.1838685836183418,0.24988278241687523,10,13.101988825650638
train,M,0.645319558764529,0.5003111768755686,0.19530786606762127,1.4008288227276553,0.6166466675709315,0.3515671356850112,0.3727237111594011,10,20.63448140644799
train,M,1.7223341920443214,0.46167094482109494,0.4583742343291075,1.061847080304246,1.9050033524446999,0.21970480835211467,0.0,,
train,I,0.5150358122557782,0.4000833818660786,0.12436755370975403,0.5623760588560549,0.24907946216045967,0.12475269891232448,0.17034972593520792,7,5.5797240292690775
train,M,0.5399661547988535,0.4348728777397754,0.13980193763136034,0.7351491492879633,0.32865130214128874,0.15947641921998768,0.21239342974018938,9,11.236798688358931
test,M,0.6998004261814643,0.5546257183722704,0.20020348016115488,1.8585537599774844,0.7307715260272554,0.36636698941931495,0.5950105510100764,11,27.874339261323243
train,I,0.31470272963249274,0.23028581654400682,0.08029522467148073,0.13712299435181302,0.05401387542361442,0.03092392121682807,0.04495039579823722,5,3.068087710658709
train,I,0.4051114049007063,0.3101269404926003,0.06503783036700748,0.3203150215827507,0.15827523401732219,0.06600807106128626,0.08816006036629073,6,3.675527022557147
test,F,0.5992201503513755,0.48001724048143857,0.16523286418733993,1.1345831686260097,0.45342393795286534,0.2701896115169122,0.33519429437532405,10,22.796545397695418
train,I,0.40473965422733565,0.28999775767718095,0.0902007171631689,0.2823453354054238,0.11238705459509274,0.07502891263730407,0.08250508082804651,7,2.9787093857312286
test,F,0.6051853266790232,0.465890699678859,0.15527909202809032,1.0990667987778349,0.5467610977485854,0.26638826701237817,0.25874962861861944,10,20.465265167938213
train,M,0.6850960035188067,0.5043727048640719,0.18997095197269845,1.533321847057008,0.6668646774843471,0.40572588626950595,0.4100413193258816,10,22.928714569125848
test,I,0.4104090536379396,0.31506338446857013,0.09978338142870948,0.29967464935021637,0.12388943203426099,0.05754188331845397,0.10006632122542336,8,1.7595217982739721
train,M,0.605042210092843,0.49003558545989057,0.140721115150684,0.9751417688487002,0.41918958088706126,0.2058013845538969,0.31578032742710527,10,13.997272290903313
